Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,FreshTyre,Team,TrackStatus,IsPersonalBest,LapTimeSeconds
SAI,55,9.0,0 days 00:01:20.525000,0 days 00:00:21.329000,0 days 00:00:37.640000,0 days 00:00:21.556000,HARD,8.0,True,Ferrari,1,False,80.525
SAI,55,10.0,0 days 00:01:21.259000,0 days 00:00:21.237000,0 days 00:00:38.068000,0 days 00:00:21.954000,HARD,9.0,True,Ferrari,1,False,81.259
SAI,55,11.0,0 days 00:01:20.246000,0 days 00:00:21.233000,0 days 00:00:37.563000,0 days 00:00:21.450000,HARD,10.0,True,Ferrari,1,True,80.246
SAI,55,12.0,0 days 00:01:19.974000,0 days 00:00:20.951000,0 days 00:00:37.651000,0 days 00:00:21.372000,HARD,11.0,True,Ferrari,1,True,79.974
SAI,55,13.0,0 days 00:01:20.017000,0 days 00:00:21.101000,0 days 00:00:37.648000,0 days 00:00:21.268000,HARD,12.0,True,Ferrari,1,False,80.017
SAI,55,14.0,0 days 00:01:19.480000,0 days 00:00:20.800000,0 days 00:00:36.990000,0 days 00:00:21.690000,HARD,13.0,True,Ferrari,1,True,79.48
SAI,55,15.0,0 days 00:01:19.543000,0 days 00:00:21.023000,0 days 00:00:37.364000,0 days 00:00:21.156000,HARD,14.0,True,Ferrari,1,False,79.543
SAI,55,16.0,0 days 00:01:20.579000,0 days 00:00:20.922000,0 days 00:00:37.676000,0 days 00:00:21.981000,HARD,15.0,True,Ferrari,1,False,80.579
SAI,55,17.0,0 days 00:01:20.076000,0 days 00:00:21.006000,0 days 00:00:37.770000,0 days 00:00:21.300000,HARD,16.0,True,Ferrari,1,False,80.076
SAI,55,18.0,0 days 00:01:19.177000,0 days 00:00:20.684000,0 days 00:00:37.263000,0 days 00:00:21.230000,HARD,17.0,True,Ferrari,1,True,79.177
SAI,55,19.0,0 days 00:01:19.445000,0 days 00:00:20.957000,0 days 00:00:37.056000,0 days 00:00:21.432000,HARD,18.0,True,Ferrari,1,False,79.445
SAI,55,20.0,0 days 00:01:19.403000,0 days 00:00:20.741000,0 days 00:00:37.525000,0 days 00:00:21.137000,HARD,19.0,True,Ferrari,1,False,79.403
SAI,55,21.0,0 days 00:01:18.917000,0 days 00:00:20.528000,0 days 00:00:36.940000,0 days 00:00:21.449000,HARD,20.0,True,Ferrari,1,True,78.917
SAI,55,22.0,0 days 00:01:18.889000,0 days 00:00:20.713000,0 days 00:00:37.007000,0 days 00:00:21.169000,HARD,21.0,True,Ferrari,1,True,78.889
SAI,55,23.0,0 days 00:01:18.993000,0 days 00:00:20.638000,0 days 00:00:37.196000,0 days 00:00:21.159000,HARD,22.0,True,Ferrari,1,False,78.993
SAI,55,24.0,0 days 00:01:18.568000,0 days 00:00:20.629000,0 days 00:00:36.995000,0 days 00:00:20.944000,HARD,23.0,True,Ferrari,1,True,78.568
SAI,55,25.0,0 days 00:01:18.537000,0 days 00:00:20.608000,0 days 00:00:37.018000,0 days 00:00:20.911000,HARD,24.0,True,Ferrari,1,True,78.537
SAI,55,26.0,0 days 00:01:18.088000,0 days 00:00:20.525000,0 days 00:00:36.807000,0 days 00:00:20.756000,HARD,25.0,True,Ferrari,1,True,78.088
SAI,55,27.0,0 days 00:01:19.490000,0 days 00:00:20.585000,0 days 00:00:37.474000,0 days 00:00:21.431000,HARD,26.0,True,Ferrari,1,False,79.49
SAI,55,28.0,0 days 00:01:19.281000,0 days 00:00:20.863000,0 days 00:00:37.361000,0 days 00:00:21.057000,HARD,27.0,True,Ferrari,1,False,79.281
SAI,55,29.0,0 days 00:01:18.697000,0 days 00:00:20.751000,0 days 00:00:37.079000,0 days 00:00:20.867000,HARD,28.0,True,Ferrari,1,False,78.697
SAI,55,30.0,0 days 00:01:17.326000,0 days 00:00:20.109000,0 days 00:00:36.543000,0 days 00:00:20.674000,HARD,29.0,True,Ferrari,1,True,77.326
SAI,55,31.0,0 days 00:01:19.784000,0 days 00:00:20.766000,0 days 00:00:37.403000,0 days 00:00:21.615000,HARD,30.0,True,Ferrari,1,False,79.784
SAI,55,32.0,0 days 00:01:20.136000,0 days 00:00:20.736000,0 days 00:00:37.729000,0 days 00:00:21.671000,HARD,31.0,True,Ferrari,1,False,80.136
SAI,55,33.0,0 days 00:01:18.778000,0 days 00:00:20.462000,0 days 00:00:37.043000,0 days 00:00:21.273000,HARD,32.0,True,Ferrari,1,False,78.778
SAI,55,34.0,0 days 00:01:19.013000,0 days 00:00:20.661000,0 days 00:00:37.348000,0 days 00:00:21.004000,HARD,33.0,True,Ferrari,1,False,79.013
SAI,55,35.0,0 days 00:01:18.465000,0 days 00:00:20.407000,0 days 00:00:36.937000,0 days 00:00:21.121000,HARD,34.0,True,Ferrari,1,False,78.465
SAI,55,36.0,0 days 00:01:19.275000,0 days 00:00:20.650000,0 days 00:00:37.435000,0 days 00:00:21.190000,HARD,35.0,True,Ferrari,1,False,79.275
SAI,55,37.0,0 days 00:01:17.577000,0 days 00:00:20.308000,0 days 00:00:36.536000,0 days 00:00:20.733000,HARD,36.0,True,Ferrari,1,False,77.577
SAI,55,38.0,0 days 00:01:18.412000,0 days 00:00:20.426000,0 days 00:00:36.946000,0 days 00:00:21.040000,HARD,37.0,True,Ferrari,1,False,78.412
SAI,55,39.0,0 days 00:01:18.310000,0 days 00:00:20.442000,0 days 00:00:36.841000,0 days 00:00:21.027000,HARD,38.0,True,Ferrari,1,False,78.31
SAI,55,40.0,0 days 00:01:18.653000,0 days 00:00:20.481000,0 days 00:00:37.154000,0 days 00:00:21.018000,HARD,39.0,True,Ferrari,1,False,78.653
SAI,55,41.0,0 days 00:01:18.714000,0 days 00:00:20.530000,0 days 00:00:36.995000,0 days 00:00:21.189000,HARD,40.0,True,Ferrari,1,False,78.714
SAI,55,42.0,0 days 00:01:19.171000,0 days 00:00:20.582000,0 days 00:00:37.260000,0 days 00:00:21.329000,HARD,41.0,True,Ferrari,1,False,79.171
SAI,55,43.0,0 days 00:01:19.594000,0 days 00:00:21.039000,0 days 00:00:37.633000,0 days 00:00:20.922000,HARD,42.0,True,Ferrari,1,False,79.594
SAI,55,44.0,0 days 00:01:18.762000,0 days 00:00:20.543000,0 days 00:00:37.239000,0 days 00:00:20.980000,HARD,43.0,True,Ferrari,1,False,78.762
SAI,55,45.0,0 days 00:01:17.885000,0 days 00:00:20.411000,0 days 00:00:36.622000,0 days 00:00:20.852000,HARD,44.0,True,Ferrari,1,False,77.885
SAI,55,46.0,0 days 00:01:18.731000,0 days 00:00:20.497000,0 days 00:00:37.133000,0 days 00:00:21.101000,HARD,45.0,True,Ferrari,1,False,78.731
SAI,55,47.0,0 days 00:01:18.141000,0 days 00:00:20.298000,0 days 00:00:36.975000,0 days 00:00:20.868000,HARD,46.0,True,Ferrari,1,False,78.141
SAI,55,48.0,0 days 00:01:17.894000,0 days 00:00:20.338000,0 days 00:00:36.722000,0 days 00:00:20.834000,HARD,47.0,True,Ferrari,1,False,77.894
SAI,55,49.0,0 days 00:01:18.259000,0 days 00:00:20.341000,0 days 00:00:36.857000,0 days 00:00:21.061000,HARD,48.0,True,Ferrari,1,False,78.259
SAI,55,50.0,0 days 00:01:18.545000,0 days 00:00:20.355000,0 days 00:00:37.013000,0 days 00:00:21.177000,HARD,49.0,True,Ferrari,1,False,78.545
SAI,55,51.0,0 days 00:01:17.528000,0 days 00:00:20.188000,0 days 00:00:36.291000,0 days 00:00:21.049000,HARD,50.0,True,Ferrari,1,False,77.528
SAI,55,52.0,0 days 00:01:18.094000,0 days 00:00:20.201000,0 days 00:00:37.137000,0 days 00:00:20.756000,HARD,51.0,True,Ferrari,1,False,78.094
SAI,55,53.0,0 days 00:01:17.759000,0 days 00:00:20.157000,0 days 00:00:36.691000,0 days 00:00:20.911000,HARD,52.0,True,Ferrari,12,False,77.759
SAI,55,54.0,0 days 00:01:17.742000,0 days 00:00:20.413000,0 days 00:00:36.564000,0 days 00:00:20.765000,HARD,53.0,True,Ferrari,1,False,77.742
SAI,55,55.0,0 days 00:01:18.661000,0 days 00:00:20.576000,0 days 00:00:36.805000,0 days 00:00:21.280000,HARD,54.0,True,Ferrari,1,False,78.661
SAI,55,56.0,0 days 00:01:18.119000,0 days 00:00:20.216000,0 days 00:00:36.735000,0 days 00:00:21.168000,HARD,55.0,True,Ferrari,1,False,78.119
SAI,55,57.0,0 days 00:01:17.599000,0 days 00:00:20.374000,0 days 00:00:36.747000,0 days 00:00:20.478000,HARD,56.0,True,Ferrari,1,False,77.599
SAI,55,58.0,0 days 00:01:17.501000,0 days 00:00:20.149000,0 days 00:00:36.716000,0 days 00:00:20.636000,HARD,57.0,True,Ferrari,1,False,77.501
SAI,55,59.0,0 days 00:01:17.134000,0 days 00:00:19.939000,0 days 00:00:36.533000,0 days 00:00:20.662000,HARD,58.0,True,Ferrari,1,True,77.134
SAI,55,60.0,0 days 00:01:15.159000,0 days 00:00:19.647000,0 days 00:00:35.514000,0 days 00:00:19.998000,HARD,59.0,True,Ferrari,1,True,75.159
SAI,55,61.0,0 days 00:01:19.046000,0 days 00:00:21.310000,0 days 00:00:37.090000,0 days 00:00:20.646000,HARD,60.0,True,Ferrari,1,False,79.046
SAI,55,62.0,0 days 00:01:14.726000,0 days 00:00:19.553000,0 days 00:00:35.324000,0 days 00:00:19.849000,HARD,61.0,True,Ferrari,1,True,74.726
SAI,55,63.0,0 days 00:01:18.207000,0 days 00:00:21.060000,0 days 00:00:36.742000,0 days 00:00:20.405000,HARD,62.0,True,Ferrari,1,False,78.207
SAI,55,64.0,0 days 00:01:14.813000,0 days 00:00:19.530000,0 days 00:00:35.266000,0 days 00:00:20.017000,HARD,63.0,True,Ferrari,1,False,74.813
SAI,55,65.0,0 days 00:01:18.137000,0 days 00:00:21.154000,0 days 00:00:36.474000,0 days 00:00:20.509000,HARD,64.0,True,Ferrari,1,False,78.137
SAI,55,66.0,0 days 00:01:15.409000,0 days 00:00:19.569000,0 days 00:00:35.402000,0 days 00:00:20.438000,HARD,65.0,True,Ferrari,1,False,75.409
SAI,55,67.0,0 days 00:01:16.847000,0 days 00:00:20.114000,0 days 00:00:36.085000,0 days 00:00:20.648000,HARD,66.0,True,Ferrari,1,False,76.847
SAI,55,68.0,0 days 00:01:15.595000,0 days 00:00:19.608000,0 days 00:00:35.735000,0 days 00:00:20.252000,HARD,67.0,True,Ferrari,1,False,75.595
SAI,55,69.0,0 days 00:01:16.218000,0 days 00:00:19.774000,0 days 00:00:35.973000,0 days 00:00:20.471000,HARD,68.0,True,Ferrari,1,False,76.218
SAI,55,70.0,0 days 00:01:17.117000,0 days 00:00:20.617000,0 days 00:00:36.116000,0 days 00:00:20.384000,HARD,69.0,True,Ferrari,1,False,77.117
SAI,55,71.0,0 days 00:01:17.214000,0 days 00:00:20.273000,0 days 00:00:36.514000,0 days 00:00:20.427000,HARD,70.0,True,Ferrari,1,False,77.214
SAI,55,72.0,0 days 00:01:16.785000,0 days 00:00:20.165000,0 days 00:00:36.227000,0 days 00:00:20.393000,HARD,71.0,True,Ferrari,1,False,76.785
SAI,55,73.0,0 days 00:01:16.417000,0 days 00:00:19.958000,0 days 00:00:36.034000,0 days 00:00:20.425000,HARD,72.0,True,Ferrari,1,False,76.417
SAI,55,74.0,0 days 00:01:16.063000,0 days 00:00:19.809000,0 days 00:00:35.971000,0 days 00:00:20.283000,HARD,73.0,True,Ferrari,1,False,76.063
SAI,55,75.0,0 days 00:01:16.905000,0 days 00:00:20.098000,0 days 00:00:36.302000,0 days 00:00:20.505000,HARD,74.0,True,Ferrari,1,False,76.905
SAI,55,76.0,0 days 00:01:16.328000,0 days 00:00:19.844000,0 days 00:00:36.063000,0 days 00:00:20.421000,HARD,75.0,True,Ferrari,1,False,76.328
SAI,55,77.0,0 days 00:01:16.701000,0 days 00:00:20.059000,0 days 00:00:36.361000,0 days 00:00:20.281000,HARD,76.0,True,Ferrari,1,False,76.701
SAI,55,78.0,0 days 00:01:17.072000,0 days 00:00:20.086000,0 days 00:00:36.430000,0 days 00:00:20.556000,HARD,77.0,True,Ferrari,1,False,77.072
NOR,4,1.0,0 days 00:41:08.042000,,0 days 00:00:47.606000,,MEDIUM,2.0,False,McLaren,1254,False,2468.042
NOR,4,2.0,,0 days 00:00:26.504000,0 days 00:00:38.810000,,HARD,2.0,False,McLaren,14,False,
NOR,4,3.0,0 days 00:01:25.283000,0 days 00:00:24.612000,0 days 00:00:38.686000,0 days 00:00:21.985000,HARD,3.0,False,McLaren,1,True,85.283
NOR,4,4.0,0 days 00:01:22.782000,0 days 00:00:21.812000,0 days 00:00:38.792000,0 days 00:00:22.178000,HARD,4.0,False,McLaren,1,True,82.782
NOR,4,5.0,0 days 00:01:22.147000,0 days 00:00:21.499000,0 days 00:00:38.347000,0 days 00:00:22.301000,HARD,5.0,False,McLaren,1,True,82.147
NOR,4,6.0,0 days 00:01:21.804000,0 days 00:00:21.361000,0 days 00:00:38.233000,0 days 00:00:22.210000,HARD,6.0,False,McLaren,1,True,81.804
NOR,4,7.0,0 days 00:01:20.828000,0 days 00:00:21.045000,0 days 00:00:37.917000,0 days 00:00:21.866000,HARD,7.0,False,McLaren,1,True,80.828
NOR,4,8.0,0 days 00:01:20.820000,0 days 00:00:21.342000,0 days 00:00:37.851000,0 days 00:00:21.627000,HARD,8.0,False,McLaren,1,True,80.82
NOR,4,9.0,0 days 00:01:20.397000,0 days 00:00:20.935000,0 days 00:00:37.902000,0 days 00:00:21.560000,HARD,9.0,False,McLaren,1,True,80.397
NOR,4,10.0,0 days 00:01:20.972000,0 days 00:00:21.081000,0 days 00:00:37.960000,0 days 00:00:21.931000,HARD,10.0,False,McLaren,1,False,80.972
NOR,4,11.0,0 days 00:01:20.870000,0 days 00:00:21.308000,0 days 00:00:37.856000,0 days 00:00:21.706000,HARD,11.0,False,McLaren,1,False,80.87
NOR,4,12.0,0 days 00:01:19.933000,0 days 00:00:20.747000,0 days 00:00:37.678000,0 days 00:00:21.508000,HARD,12.0,False,McLaren,1,True,79.933
NOR,4,13.0,0 days 00:01:19.820000,0 days 00:00:20.879000,0 days 00:00:37.484000,0 days 00:00:21.457000,HARD,13.0,False,McLaren,1,True,79.82
NOR,4,14.0,0 days 00:01:19.385000,0 days 00:00:20.774000,0 days 00:00:37.244000,0 days 00:00:21.367000,HARD,14.0,False,McLaren,1,True,79.385
NOR,4,15.0,0 days 00:01:19.775000,0 days 00:00:20.813000,0 days 00:00:37.537000,0 days 00:00:21.425000,HARD,15.0,False,McLaren,1,False,79.775
NOR,4,16.0,0 days 00:01:19.637000,0 days 00:00:20.805000,0 days 00:00:37.435000,0 days 00:00:21.397000,HARD,16.0,False,McLaren,1,False,79.637
NOR,4,17.0,0 days 00:01:20.337000,0 days 00:00:20.956000,0 days 00:00:37.623000,0 days 00:00:21.758000,HARD,17.0,False,McLaren,1,False,80.337
NOR,4,18.0,0 days 00:01:19.398000,0 days 00:00:20.673000,0 days 00:00:37.371000,0 days 00:00:21.354000,HARD,18.0,False,McLaren,1,False,79.398
NOR,4,19.0,0 days 00:01:19.280000,0 days 00:00:21.015000,0 days 00:00:37.162000,0 days 00:00:21.103000,HARD,19.0,False,McLaren,1,True,79.28
NOR,4,20.0,0 days 00:01:19.043000,0 days 00:00:20.623000,0 days 00:00:37.094000,0 days 00:00:21.326000,HARD,20.0,False,McLaren,1,True,79.043
NOR,4,21.0,0 days 00:01:18.983000,0 days 00:00:20.637000,0 days 00:00:37.096000,0 days 00:00:21.250000,HARD,21.0,False,McLaren,1,True,78.983
NOR,4,22.0,0 days 00:01:18.981000,0 days 00:00:20.655000,0 days 00:00:37.155000,0 days 00:00:21.171000,HARD,22.0,False,McLaren,1,True,78.981
NOR,4,23.0,0 days 00:01:19.194000,0 days 00:00:20.562000,0 days 00:00:37.375000,0 days 00:00:21.257000,HARD,23.0,False,McLaren,1,False,79.194
NOR,4,24.0,0 days 00:01:18.699000,0 days 00:00:20.670000,0 days 00:00:37.148000,0 days 00:00:20.881000,HARD,24.0,False,McLaren,1,True,78.699
NOR,4,25.0,0 days 00:01:18.640000,0 days 00:00:20.520000,0 days 00:00:37.044000,0 days 00:00:21.076000,HARD,25.0,False,McLaren,1,True,78.64
NOR,4,26.0,0 days 00:01:18.396000,0 days 00:00:20.574000,0 days 00:00:36.881000,0 days 00:00:20.941000,HARD,26.0,False,McLaren,1,True,78.396
NOR,4,27.0,0 days 00:01:18.720000,0 days 00:00:20.559000,0 days 00:00:37.023000,0 days 00:00:21.138000,HARD,27.0,False,McLaren,1,False,78.72
NOR,4,28.0,0 days 00:01:19.238000,0 days 00:00:20.840000,0 days 00:00:37.076000,0 days 00:00:21.322000,HARD,28.0,False,McLaren,1,False,79.238
NOR,4,29.0,0 days 00:01:18.766000,0 days 00:00:20.681000,0 days 00:00:37.135000,0 days 00:00:20.950000,HARD,29.0,False,McLaren,1,False,78.766
NOR,4,30.0,0 days 00:01:18.403000,0 days 00:00:20.443000,0 days 00:00:36.930000,0 days 00:00:21.030000,HARD,30.0,False,McLaren,1,False,78.403
NOR,4,31.0,0 days 00:01:18.780000,0 days 00:00:20.564000,0 days 00:00:36.989000,0 days 00:00:21.227000,HARD,31.0,False,McLaren,1,False,78.78
NOR,4,32.0,0 days 00:01:19.538000,0 days 00:00:20.794000,0 days 00:00:37.452000,0 days 00:00:21.292000,HARD,32.0,False,McLaren,1,False,79.538
NOR,4,33.0,0 days 00:01:19.233000,0 days 00:00:20.787000,0 days 00:00:37.216000,0 days 00:00:21.230000,HARD,33.0,False,McLaren,1,False,79.233
NOR,4,34.0,0 days 00:01:19.243000,0 days 00:00:20.654000,0 days 00:00:37.460000,0 days 00:00:21.129000,HARD,34.0,False,McLaren,1,False,79.243
NOR,4,35.0,0 days 00:01:18.714000,0 days 00:00:20.645000,0 days 00:00:37.042000,0 days 00:00:21.027000,HARD,35.0,False,McLaren,1,False,78.714
NOR,4,36.0,0 days 00:01:18.582000,0 days 00:00:20.515000,0 days 00:00:36.884000,0 days 00:00:21.183000,HARD,36.0,False,McLaren,1,False,78.582
NOR,4,37.0,0 days 00:01:17.958000,0 days 00:00:20.529000,0 days 00:00:36.582000,0 days 00:00:20.847000,HARD,37.0,False,McLaren,1,True,77.958
NOR,4,38.0,0 days 00:01:17.994000,0 days 00:00:20.448000,0 days 00:00:36.698000,0 days 00:00:20.848000,HARD,38.0,False,McLaren,1,False,77.994
NOR,4,39.0,0 days 00:01:18.303000,0 days 00:00:20.503000,0 days 00:00:36.943000,0 days 00:00:20.857000,HARD,39.0,False,McLaren,1,False,78.303
NOR,4,40.0,0 days 00:01:18.824000,0 days 00:00:20.624000,0 days 00:00:37.212000,0 days 00:00:20.988000,HARD,40.0,False,McLaren,1,False,78.824
NOR,4,41.0,0 days 00:01:18.519000,0 days 00:00:20.620000,0 days 00:00:36.852000,0 days 00:00:21.047000,HARD,41.0,False,McLaren,1,False,78.519
NOR,4,42.0,0 days 00:01:19.436000,0 days 00:00:20.641000,0 days 00:00:37.424000,0 days 00:00:21.371000,HARD,42.0,False,McLaren,1,False,79.436
NOR,4,43.0,0 days 00:01:19.796000,0 days 00:00:21.634000,0 days 00:00:37.118000,0 days 00:00:21.044000,HARD,43.0,False,McLaren,1,False,79.796
NOR,4,44.0,0 days 00:01:18.906000,0 days 00:00:20.681000,0 days 00:00:37.207000,0 days 00:00:21.018000,HARD,44.0,False,McLaren,1,False,78.906
NOR,4,45.0,0 days 00:01:17.897000,0 days 00:00:20.452000,0 days 00:00:36.759000,0 days 00:00:20.686000,HARD,45.0,False,McLaren,1,True,77.897
NOR,4,46.0,0 days 00:01:18.215000,0 days 00:00:20.386000,0 days 00:00:36.887000,0 days 00:00:20.942000,HARD,46.0,False,McLaren,1,False,78.215
NOR,4,47.0,0 days 00:01:18.141000,0 days 00:00:20.326000,0 days 00:00:36.968000,0 days 00:00:20.847000,HARD,47.0,False,McLaren,1,False,78.141
NOR,4,48.0,0 days 00:01:17.975000,0 days 00:00:20.359000,0 days 00:00:36.876000,0 days 00:00:20.740000,HARD,48.0,False,McLaren,1,False,77.975
NOR,4,49.0,0 days 00:01:18.177000,0 days 00:00:20.308000,0 days 00:00:36.873000,0 days 00:00:20.996000,HARD,49.0,False,McLaren,1,False,78.177
NOR,4,50.0,0 days 00:01:18.218000,0 days 00:00:20.358000,0 days 00:00:36.795000,0 days 00:00:21.065000,HARD,50.0,False,McLaren,1,False,78.218
NOR,4,51.0,0 days 00:01:17.772000,0 days 00:00:20.602000,0 days 00:00:36.511000,0 days 00:00:20.659000,HARD,51.0,False,McLaren,1,True,77.772
NOR,4,52.0,0 days 00:01:18.223000,0 days 00:00:20.309000,0 days 00:00:36.901000,0 days 00:00:21.013000,HARD,52.0,False,McLaren,1,False,78.223
NOR,4,53.0,0 days 00:01:17.570000,0 days 00:00:20.228000,0 days 00:00:36.625000,0 days 00:00:20.717000,HARD,53.0,False,McLaren,12,True,77.57
NOR,4,54.0,0 days 00:01:17.838000,0 days 00:00:20.436000,0 days 00:00:36.848000,0 days 00:00:20.554000,HARD,54.0,False,McLaren,1,False,77.838
NOR,4,55.0,0 days 00:01:18.382000,0 days 00:00:20.468000,0 days 00:00:36.569000,0 days 00:00:21.345000,HARD,55.0,False,McLaren,1,False,78.382
NOR,4,56.0,0 days 00:01:18.155000,0 days 00:00:20.564000,0 days 00:00:36.639000,0 days 00:00:20.952000,HARD,56.0,False,McLaren,1,False,78.155
NOR,4,57.0,0 days 00:01:17.815000,0 days 00:00:20.436000,0 days 00:00:36.710000,0 days 00:00:20.669000,HARD,57.0,False,McLaren,1,False,77.815
NOR,4,58.0,0 days 00:01:17.395000,0 days 00:00:20.149000,0 days 00:00:36.565000,0 days 00:00:20.681000,HARD,58.0,False,McLaren,1,True,77.395
NOR,4,59.0,0 days 00:01:17.122000,0 days 00:00:20.101000,0 days 00:00:36.446000,0 days 00:00:20.575000,HARD,59.0,False,McLaren,1,True,77.122
NOR,4,60.0,0 days 00:01:16.695000,0 days 00:00:20.115000,0 days 00:00:36.273000,0 days 00:00:20.307000,HARD,60.0,False,McLaren,1,True,76.695
NOR,4,61.0,0 days 00:01:17.614000,0 days 00:00:20.212000,0 days 00:00:36.655000,0 days 00:00:20.747000,HARD,61.0,False,McLaren,1,False,77.614
NOR,4,62.0,0 days 00:01:16.026000,0 days 00:00:20.070000,0 days 00:00:35.877000,0 days 00:00:20.079000,HARD,62.0,False,McLaren,1,True,76.026
NOR,4,63.0,0 days 00:01:16.876000,0 days 00:00:19.861000,0 days 00:00:36.420000,0 days 00:00:20.595000,HARD,63.0,False,McLaren,1,False,76.876
NOR,4,64.0,0 days 00:01:15.742000,0 days 00:00:19.893000,0 days 00:00:35.837000,0 days 00:00:20.012000,HARD,64.0,False,McLaren,1,True,75.742
NOR,4,65.0,0 days 00:01:17.143000,0 days 00:00:20.020000,0 days 00:00:36.521000,0 days 00:00:20.602000,HARD,65.0,False,McLaren,1,False,77.143
NOR,4,66.0,0 days 00:01:16.214000,0 days 00:00:19.996000,0 days 00:00:36.010000,0 days 00:00:20.208000,HARD,66.0,False,McLaren,1,False,76.214
NOR,4,67.0,0 days 00:01:16.115000,0 days 00:00:19.815000,0 days 00:00:35.946000,0 days 00:00:20.354000,HARD,67.0,False,McLaren,1,False,76.115
NOR,4,68.0,0 days 00:01:16.172000,0 days 00:00:19.939000,0 days 00:00:35.981000,0 days 00:00:20.252000,HARD,68.0,False,McLaren,1,False,76.172
NOR,4,69.0,0 days 00:01:16.314000,0 days 00:00:19.811000,0 days 00:00:36.121000,0 days 00:00:20.382000,HARD,69.0,False,McLaren,1,False,76.314
NOR,4,70.0,0 days 00:01:17.213000,0 days 00:00:20.769000,0 days 00:00:36.312000,0 days 00:00:20.132000,HARD,70.0,False,McLaren,1,False,77.213
NOR,4,71.0,0 days 00:01:16.609000,0 days 00:00:19.882000,0 days 00:00:36.249000,0 days 00:00:20.478000,HARD,71.0,False,McLaren,1,False,76.609
NOR,4,72.0,0 days 00:01:16.801000,0 days 00:00:20.136000,0 days 00:00:36.204000,0 days 00:00:20.461000,HARD,72.0,False,McLaren,1,False,76.801
NOR,4,73.0,0 days 00:01:16.285000,0 days 00:00:19.895000,0 days 00:00:35.987000,0 days 00:00:20.403000,HARD,73.0,False,McLaren,1,False,76.285
NOR,4,74.0,0 days 00:01:16.429000,0 days 00:00:19.859000,0 days 00:00:36.285000,0 days 00:00:20.285000,HARD,74.0,False,McLaren,1,False,76.429
NOR,4,75.0,0 days 00:01:16.517000,0 days 00:00:19.886000,0 days 00:00:36.194000,0 days 00:00:20.437000,HARD,75.0,False,McLaren,1,False,76.517
NOR,4,76.0,0 days 00:01:16.671000,0 days 00:00:19.986000,0 days 00:00:36.421000,0 days 00:00:20.264000,HARD,76.0,False,McLaren,1,False,76.671
NOR,4,77.0,0 days 00:01:16.512000,0 days 00:00:19.842000,0 days 00:00:36.153000,0 days 00:00:20.517000,HARD,77.0,False,McLaren,1,False,76.512
NOR,4,78.0,0 days 00:01:17.296000,0 days 00:00:20.080000,0 days 00:00:36.740000,0 days 00:00:20.476000,HARD,78.0,False,McLaren,1,False,77.296
RUS,63,1.0,0 days 00:41:13.884000,,0 days 00:00:49.669000,,HARD,1.0,True,Mercedes,1254,False,2473.884
RUS,63,2.0,,0 days 00:00:26.868000,0 days 00:00:38.057000,0 days 00:01:37.241000,MEDIUM,1.0,True,Mercedes,14,False,
RUS,63,3.0,0 days 00:01:25.319000,0 days 00:00:24.518000,0 days 00:00:38.667000,0 days 00:00:22.134000,MEDIUM,2.0,True,Mercedes,1,True,85.319
RUS,63,4.0,0 days 00:01:22.868000,0 days 00:00:21.853000,0 days 00:00:38.884000,0 days 00:00:22.131000,MEDIUM,3.0,True,Mercedes,1,True,82.868
RUS,63,5.0,0 days 00:01:23.045000,0 days 00:00:22.046000,0 days 00:00:38.571000,0 days 00:00:22.428000,MEDIUM,4.0,True,Mercedes,1,False,83.045
RUS,63,6.0,0 days 00:01:23.012000,0 days 00:00:21.790000,0 days 00:00:39.146000,0 days 00:00:22.076000,MEDIUM,5.0,True,Mercedes,1,False,83.012
RUS,63,7.0,0 days 00:01:21.415000,0 days 00:00:21.818000,0 days 00:00:38.119000,0 days 00:00:21.478000,MEDIUM,6.0,True,Mercedes,1,True,81.415
RUS,63,8.0,0 days 00:01:21.612000,0 days 00:00:21.689000,0 days 00:00:38.104000,0 days 00:00:21.819000,MEDIUM,7.0,True,Mercedes,1,False,81.612
RUS,63,9.0,0 days 00:01:21.433000,0 days 00:00:21.680000,0 days 00:00:38.177000,0 days 00:00:21.576000,MEDIUM,8.0,True,Mercedes,1,False,81.433
RUS,63,10.0,0 days 00:01:21.531000,0 days 00:00:21.973000,0 days 00:00:37.733000,0 days 00:00:21.825000,MEDIUM,9.0,True,Mercedes,1,False,81.531
RUS,63,11.0,0 days 00:01:21.452000,0 days 00:00:21.765000,0 days 00:00:38.040000,0 days 00:00:21.647000,MEDIUM,10.0,True,Mercedes,1,False,81.452
RUS,63,12.0,0 days 00:01:20.316000,0 days 00:00:21.458000,0 days 00:00:37.547000,0 days 00:00:21.311000,MEDIUM,11.0,True,Mercedes,1,True,80.316
RUS,63,13.0,0 days 00:01:20.525000,0 days 00:00:21.414000,0 days 00:00:37.770000,0 days 00:00:21.341000,MEDIUM,12.0,True,Mercedes,1,False,80.525
RUS,63,14.0,0 days 00:01:20.272000,0 days 00:00:21.224000,0 days 00:00:37.519000,0 days 00:00:21.529000,MEDIUM,13.0,True,Mercedes,1,True,80.272
RUS,63,15.0,0 days 00:01:20.202000,0 days 00:00:21.203000,0 days 00:00:37.551000,0 days 00:00:21.448000,MEDIUM,14.0,True,Mercedes,1,True,80.202
